管制人員：地政總署署長會交代本總目下的開支。 二ＯＯ七至Ｏ八年度預算,16.358,
年三月三十一日預算設有的 3 699 個非首長級職位，增至二ＯＯ八年三月三十一日的3726個，增幅為27個。,10.597,
長級職位。 承擔額結餘,430,
土地批售 小型屋宇(處理宗數),2300,2310,2614,2300
收到申請書後 3 個星期內覆信  (%),100,96,96,100
數額)建議書／否決通知書／表明原則上同意覆函(%)Ω,100,96
個星期內發出法律文件供簽立(%),100,99,99,100
起計 4 個星期內按照特惠率作出補償建議(%),100,100,100,100
4 個星期內備妥補償金支票待領(新界農地個案)(%),100,100,100,100
土地批售 批售土地(公頃),250.93,64.79,
賣地計劃 出售土地(拍賣及招標)(公頃),3.77,3.42,
單位數目,2220,1794,
批出土地(公頃),242.12,55.20377.00,
單位數目,4624,8948,13440,
以短期租約方式出租土地(公頃),77.8,90.9,80.0,
契約修訂、換地及增批 個案數目,90101,100,
單位數目,6152,1116,6000,
土地徵用 工務計劃工程項目(公頃),2.59,6.69,18.00,
鐵路發展計劃(公頃),1.14,0.05,
市區重建工程項目(物業權益數目),937297,82,
鄉郊規劃及改善策略／鄉村改善(公頃),1.56,0.52,
收地／清理土地費用總額(百萬元),423.0151.4,1061.8
土地管理 執行契約條款個案數目,885883,1080,
重建臨時住宅搭建物數目,70,70,70,
已清理及派員看守的政府地盤數目,4565,7964,5100,
未撥用與未批租政府土地上的斜坡保養 須勘測的人造斜坡數目,9000,10200,9300,
須維修或改善的人造斜坡數目,6700,6650,6500,
物業管理 所管理的物業／單位數目,295293,285,
為政府物業發出的維修單數目,103103,105,
出售政府物業數目,15,15,10,
寮屋管制及清拆§ 已清拆的違例搭建物,489
已視察的已登記搭建物,197494
已申請租住公屋的寮屋居民佔用的已登記搭建物的清拆前凍結登記行動宗數,1221
搭建物,1100
接獲要求後 12 個星期內劃定土地界線(%),100,98,99,100
接獲要求後 3 個工作日內提供繪圖及大地測量資料(%),100,100,100,100
按最新資料修訂大比例圖則 (%),100,100,100,100
大地測量 定出準確的平面及高程控制點數目,1205,856900,
設置及維修測量標石及標誌數目,4124,4116,4100,
地形測量及製圖 不斷修訂、測量及查核地區(公頃),81321,82450,80000,
製作地圖及圖表數目,6398,9475,7900,
提供攝製服務(份數),459757,460526,450000,
地籍測量 測定或劃定地段數目,2387,1772,2100,
製備地籍圖數目,30320,30752,31500,
航空測量 為量度及記錄用途拍攝的照片數目,10837,9123,9000,
進行攝影測量總面積(公頃),30751,30975,31000,
土地測量條例 審核地段分割圖則總數,777,1283,850,
時間),100,97,100,100
公共契約－在 13 個星期內批核(%),100,70100
－非住宅樓宇,11,7,8,
－住宅樓宇,26,15,20,
預售未建成的住宅樓宇單位(單位數目),10102,10024,12000,
已批核的公共契約 －非住宅樓宇,3,12
－住宅樓宇,34,35
綱領 (1)土地行政,963.2,1178.4,1099.0,1197.5
(2)測量及繪圖,357.1,376.9,373.5,386.7
(3)法律諮詢,42.9,50.8,45.2,51.6
    經常開支 000運作開支,1359947,1592982,1512580,1626729,
003  可收回的薪金及津貼 (一般),29663
減去發還款項,29663,
221  政府土地清拆工作─特惠 津貼,550,6200,1500,1545,
    ——————— ——————— ——————— ——————— 經常開支總額,1360497,1599182,1514080,1628274,
    非經常開支 700一般非經常開支,1943,5095,2318,3133,
    ——————— ——————— ——————— ——————— 非經常開支總額,1943,5095,2318,3133,
    ——————— ——————— ——————— ——————— 經營帳總額,1362440,1604277,1516398,1631407,
    機器、設備及工程 600工程,232900,231,1200,
撥款),539885,1065,3190,
  機器、設備及工程開支總額,771,1785,1296,4390,
    ——————— ——————— ——————— ——————— 資本帳總額,771,1785,1296,4390,
    ——————— ——————— ——————— ——————— 開支總額,1363211,1606062,1517694,1635797,
－薪金,1124266,1277795,1207556,1257462
－津貼,10108,10589,12687,12594
－與工作有關連津貼,1814,2156,1901,1953
－強制性公積金供款,1046,1425,540,540
－公務員公積金供款,30,
－僱用服務及專業費用,15982,22870,27743,41402
－合約維修工作,113301,125872,117573,149646
－一般部門開支,93430,152260,144565,163087
－ 財政司司長法團－暫記帳 調整,15,15,15,
記的人造斜坡的維修責 任,7500,2049,2318,3133
600    工程 256清拆掃桿埔平房區,9040,7609,231,1200
      ———————  ———————  ———————  ——————— 總額,16540,9658,2549,4333
